Animal ID,house_number,street_name,city,state
A929263,6212,Hillston Drive,Austin,TX
A875542,6212,Hogan Avenue,Austin,TX
A888687,6212,Marigold Terr,Austin,TX
A889191,6212,Marigold Terr,Austin,TX
A888686,6212,Marigold Terr,Austin,TX
A888685,6212,Marigold Terr,Austin,TX
A888999,6212,Marigold Terrace,Austin,TX
A889000,6212,Marigold Terrace,Austin,TX
A899887,6212,Speyside,Manor,TX
A927894,6213,Felix Avenue,Austin,TX
A927968,6213,Levander Loop,Austin,TX
A905077,6214,E Riverside,Austin,TX
A879046,6214,Palm Cir,Travis County,TX
A904812,6214,Palm Circle,Austin,TX
A870417,6214,Palm Circle,Austin,TX
A842608,6215,Fm 969,Travis County,TX
A929526,6215,N Lamar Boulevard,Austin,TX
A906813,6216,Conestoga Wagon Way,Austin,TX
A906815,6216,Conestoga Wagon Way,Austin,TX
A906814,6216,Conestoga Wagon Way,Austin,TX
A906812,6216,Conestoga Wagon Way,Austin,TX
A893464,6216,Seville Drive,Austin,TX
A893465,6216,Seville Drive,Austin,TX
A876499,6217,Wagon Bend Trail,Austin,TX
A824354,6219,Oakclaire Drive,Austin,TX
A921331,6219,Wideleaf Drive,Travis County,TX
A867335,622,Pike Canyon,Travis County,TX
A817799,6220,Blue Bluff Rd,Austin,TX
A817802,6220,Blue Bluff Rd,Austin,TX
A817801,6220,Blue Bluff Rd,Austin,TX
A829571,6220,Brookside Drive,Austin,TX
A875552,6220,Wagon Bend,Austin,TX
A862710,6222,Palm,Austin,TX
A927974,6222,Thurgood Avenue,Austin,TX
A885953,6226,Thurwood Ave,Austin,TX
A906579,623,Blue Valley Drive,Austin,TX
A907210,625,E Stassney Ln,Austin,TX
A907211,625,E Stassney Ln,Austin,TX
A839491,625,East Stassney Lane,Austin,TX
A839490,625,East Stassney Lane,Austin,TX
A924619,6254,Us Hwy 290,Austin,TX
A913278,6263,Mcneil Drive,Austin,TX
A819849,6263,Mcneil Drive,Austin,TX
A837988,6263,Mcneil Drive,Austin,TX
A837989,6263,Mcneil Drive,Austin,TX
A836918,6263,Mcneil Drive,Austin,TX
A837987,6263,Mcneil Drive,Austin,TX
A811344,6263,Mcneil Drive,Austin,TX
A847140,6263,Mcneil Rd,Austin,TX
A821997,6266,W Highway 290,Austin,TX
A821768,6266,West Highway 290,Austin,TX
A821771,6266,West Highway 290,Austin,TX
A821767,6266,West Highway 290,Austin,TX
A823120,6266,West Highway 290,Austin,TX
A821770,6266,West Highway 290,Austin,TX
A821769,6266,West Highway 290,Austin,TX
A898978,628,Allen St,Austin,TX
A869796,628,Twelve Oaks Drive,Austin,TX
A849873,6280,Mc Neil Drive,Austin,TX
A824335,6280,Mcneil,Austin,TX
A824334,6280,Mcneil,Austin,TX
A892925,6280,Mcneil Drive,Austin,TX
A853286,629,Dalton,Austin,TX
A853287,629,Dalton,Austin,TX
A903623,629,Dalton Lane,Austin,TX
A903625,629,Dalton Lane,Austin,TX
A835946,629,Nomad Drive,Travis County,TX
A894843,6294,Plains Crest Drive,Travis County,TX
A846276,6300,Capriola Drive,Austin,TX
A873129,6300,Crumley Lane,Austin,TX
A922626,6300,E Us 290,Austin,TX
A828102,6300,East Highway 290,Austin,TX
A899706,6300,East Us Highway 290,Austin,TX
A825182,6300,Farm To Market 1327,Travis County,TX
A834608,6300,Fm 1327,Travis County,TX
A928673,6300,Fm 1327,Austin,TX
A834603,6300,Fm 1327,Travis County,TX
A834604,6300,Fm 1327,Travis County,TX
A892921,6300,Fm 1327,Travis County,TX
A834605,6300,Fm 1327,Travis County,TX
A834601,6300,Fm 1327,Travis County,TX
A834594,6300,Fm 1327,Travis County,TX
A848786,6300,Fm 1327,Travis County,TX
A834607,6300,Fm 1327,Travis County,TX
A834602,6300,Fm 1327,Travis County,TX
A834606,6300,Fm 1327,Travis County,TX
A865303,6300,Hwy 183,Travis County,TX
A845884,6300,J M Holloway,Austin,TX
A851324,6300,South Congress,Austin,TX
A885622,6300,South Congress Ave,Austin,TX
A885619,6300,South Congress Ave,Austin,TX
A885621,6300,South Congress Ave,Austin,TX
A885620,6300,South Congress Ave,Austin,TX
A877688,6300,South Congress Ave,Austin,TX
A885617,6300,South Congress Ave,Austin,TX
A885618,6300,South Congress Ave,Austin,TX
A831086,6300,South Congress Avenue,Austin,TX
A534499,6300,Tara Drive,Austin,TX
A867311,6300,Us Highway 290,Travis County,TX
A820871,6300,Valiant Circle,Austin,TX
A846511,6300,West William Cannon,Austin,TX
A846512,6300,West William Cannon,Austin,TX
A821122,6301,,Austin,TX
A897315,6301,And One Half Porter Street,Austin,TX
A854531,6301,Berkman,Austin,TX
A849646,6301,Berkman,Austin,TX
A849645,6301,Berkman,Austin,TX
A848593,6301,Berkman Drive,Austin,TX
A835191,6301,Berkman Drive,Austin,TX
A912855,6301,Circulo De Amistad,Travis County,TX
A842005,6301,Conestoga Wagon Way,Travis County,TX
A899578,6301,Crowley Trail,Austin,TX
A819628,6301,Crowley Trl,Austin,TX
A892412,6301,E Riverside Drive,Austin,TX
A859036,6301,East 290,Austin,TX
A871685,6301,Harold Court,Austin,TX
A813160,6301,Harold Court,Austin,TX
A813161,6301,Harold Court,Austin,TX
A799377,6301,Harold Court,Austin,TX
A904026,6301,Harold Court,Austin,TX
A914930,6301,Harold Court,Austin,TX
A860512,6301,Harold Court,Austin,TX
A882555,6301,Harold Ct,Austin,TX
A882552,6301,Harold Ct,Austin,TX
A882556,6301,Harold Ct,Austin,TX
A919027,6301,Harold Ct,Austin,TX
A882553,6301,Harold Ct,Austin,TX
A882558,6301,Harold Ct,Austin,TX
A882554,6301,Harold Ct,Austin,TX
A882557,6301,Harold Ct,Austin,TX
A864643,6301,Monsanto,Austin,TX
A864641,6301,Monsanto,Austin,TX
A864639,6301,Monsanto,Austin,TX
A864642,6301,Monsanto,Austin,TX
A864640,6301,Monsanto,Austin,TX
A887972,6301,Monsanto Drive,Austin,TX
A887960,6301,Monsanto Drive,Austin,TX
A887963,6301,Monsanto Drive,Austin,TX
A887961,6301,Monsanto Drive,Austin,TX
A887974,6301,Monsanto Drive,Austin,TX
A887965,6301,Monsanto Drive,Austin,TX
A887973,6301,Monsanto Drive,Austin,TX
A887962,6301,Monsanto Drive,Austin,TX
A815998,6301,Monsanto Drive,Austin,TX
A815997,6301,Monsanto Drive,Austin,TX
A816000,6301,Monsanto Drive,Austin,TX
A815993,6301,Monsanto Drive,Austin,TX
A815996,6301,Monsanto Drive,Austin,TX
A855448,6301,Ponca,Austin,TX
A853713,6301,Ponca,Austin,TX
A853714,6301,Ponca,Austin,TX
A852416,6301,Ponca Ave,Austin,TX
A906802,6301,Wagon Spring Street,Austin,TX
A882858,6301,West Parmer Lane,Austin,TX
A882859,6301,West Parmer Lane,Austin,TX
A840880,6301,West Slaughter,Austin,TX
A826168,6301,West Slaughter Lane,Austin,TX
A856303,6302,Merriwood Drive,Austin,TX
A837141,6302,Sam Maverick Pass,Austin,TX
A828455,6302,Wolf Lane,Travis County,TX
A842458,6303,Arnold Drive,Austin,TX
A821208,6303,Brookside Drive,Austin,TX
A881056,6303,Cameron Road,Austin,TX
A876998,6303,Craigwood Drive,Austin,TX
A864850,6303,Melrose Trail,Austin,TX
A819388,6303,Moondgow Drive,Austin,TX
A851755,6303,Ogier Drive,Austin,TX
A819775,6303,Saddler Lane,Austin,TX
A842990,6303,Sadler Lane,Austin,TX
A891190,6303,Santos St,Austin,TX
A891188,6303,Santos St,Austin,TX
A891189,6303,Santos St,Austin,TX
A811708,6303,Tara Drive,Austin,TX
A811789,6303,Tara Drive,Austin,TX
A811944,6303,Tara Drive,Austin,TX
A811790,6303,Tara Drive,Austin,TX
A881874,6303,Viotha Drive,Austin,TX
A848132,6304,Arbor Crest Lane,Austin,TX
A825042,6304,Club Way,Austin,TX
A695280,6304,Earlyway Drive,Austin,TX
A884100,6304,Fm 973,Travis County,TX
A925001,6304,Sierra Vista Drive,Travis County,TX
A925003,6304,Sierra Vista Drive,Travis County,TX
A831069,6304,Walnut Hills Drive,Austin,TX
A786586,6305,Cameron Road,Austin,TX
A921840,6305,Cameron Road,Austin,TX
A871124,6305,Jennings Drive,Austin,TX
A871121,6305,Jennings Drive,Austin,TX
A836905,6305,Middleham Place,Austin,TX
A836906,6305,Middleham Place,Austin,TX
A879531,6305,Monsanto Drive,Austin,TX
A891858,6305,Okner Lane,Austin,TX
A834884,6305,Okner Lane,Austin,TX
A858832,6305,Wilcab Road,Austin,TX
A858831,6305,Wilcab Road,Austin,TX
A858830,6305,Wilcab Road,Austin,TX
A898509,6306,Cottonmouth School Road,Travis County,TX
A827045,6306,Del Monte Road,Austin,TX
A794146,6306,E Riverside Drive,Austin,TX
A911426,6306,E Riverside Drive,Austin,TX
A836682,6306,East Riverside Drive,Austin,TX
A865075,6306,Riverside Drive,Austin,TX
A847684,6306,Santos Street,Austin,TX
A829679,6307,Bluff Springs Road,Austin,TX
A836481,6307,Bluff Springs Road,Austin,TX
A888857,6307,Bluff Springs Road,Austin,TX
A670937,6307,Cameron Road,Austin,TX
A915920,6308,Arbor Crest Ln,Austin,TX
A838261,6308,Decker Lane,Austin,TX
A838260,6308,Decker Lane,Austin,TX
A837341,6308,Decker Lane,Austin,TX
A837339,6308,Decker Lane,Austin,TX
A837342,6308,Decker Lane,Austin,TX
A837345,6308,Decker Lane,Austin,TX
A836030,6308,Decker Lane,Austin,TX
A838262,6308,Decker Lane,Austin,TX
A838259,6308,Decker Lane,Austin,TX
A837343,6308,Decker Lane,Austin,TX
A837340,6308,Decker Lane,Austin,TX
A838258,6308,Decker Lane,Austin,TX
A837344,6308,Decker Lane,Austin,TX
A880104,6308,Sierra Vista,Travis County,TX
A880103,6308,Sierra Vista,Travis County,TX
A880590,6308,Sierra Vista,Travis County,TX
A882991,6308,Sierra Vista,Travis County,TX
A865068,6308,Virgo Ln,Austin,TX
A854323,6308,Walnut Hills,Austin,TX
A864273,6308,Waynesburg Cv,Austin,TX
A835345,6309,Boyce Lane,Austin,TX
A835347,6309,Boyce Lane,Austin,TX
A865230,6309,Melrose Trl,Austin,TX
A878801,6309,Middleham Place,Austin,TX
A878802,6309,Middleham Place,Austin,TX
A916928,6310,E Ben White,Austin,TX
A888880,6310,East Ben White Boulevard,Austin,TX
A828545,6310,Ringsby Road,Austin,TX
A851734,6311,Berkman Drive,Austin,TX
A816074,6311,Burleson Rd,Austin,TX
A929090,6311,Burnet Rd,Austin,TX
A897540,6311,Del Monte Road,Austin,TX
A862559,6311,Emerald Forest Drive,Austin,TX
A890709,6311,Ogier Drive,Travis County,TX
A870609,6311,Ogier Drive,Travis County,TX
A870536,6311,Ogier Drive,Travis County,TX
A870612,6311,Ogier Drive,Travis County,TX
A870611,6311,Ogier Drive,Travis County,TX
A871143,6311,Ogier Drive,Austin,TX
A860492,6311,Waynesburg,Austin,TX
A895472,6312,Arbor Crest,Austin,TX
A855912,6312,Del Monte,Austin,TX
A855914,6312,Del Monte,Austin,TX
A855913,6312,Del Monte,Austin,TX
A855915,6312,Del Monte,Austin,TX
A901351,6312,Virgo Lane,Austin,TX
A862448,6312,Waynesburg Cv,Austin,TX
A912002,6313,Crumley Lane,Austin,TX
A782677,6313,Felix  Ave,Austin,TX
A872725,6313,Graymont Drive,Austin,TX
A882163,6313,Roseborough,Austin,TX
A871833,6313,Wideleaf Drive,Travis County,TX
A880843,6313,Wild St,Austin,TX
A872303,6314,El Mirando,Austin,TX
A887704,6314,Thurgood Ave,Austin,TX
A898226,6315,S Ih 35 Nb Svrd,Austin,TX
A910661,6317,Carriage Vines Drive,Travis County,TX
A814445,6317,Del Monte Road,Austin,TX
A647884,6318,Del Monte Rd,Austin,TX
A834051,6318,Del Monte Road,Austin,TX
A647884,6318,Del Monte Road,Austin,TX
A853893,6318,Shadow Bend,Austin,TX
A853894,6318,Shadow Bend,Austin,TX
A817506,6318,Thurgood,Austin,TX
A810428,6319,Dorchester,Austin,TX
A811380,6320,North Lamar Boulevard,Austin,TX
A811381,6320,North Lamar Boulevard,Austin,TX
A865148,6323,Parliament Drive,Austin,TX
A878019,6323,Parliament Drive,Austin,TX
A841472,6324,Routenburn St,Austin,TX
A841473,6324,Routenburn St,Austin,TX
A841470,6324,Routenburn St,Austin,TX
A841474,6324,Routenburn St,Austin,TX
A841471,6324,Routenburn St,Austin,TX
A875054,6325,Florencia Lane,Austin,TX
A902345,6325,Florencia Lane,Austin,TX
A891691,6326,El Mirando,Austin,TX
A891692,6326,El Mirando,Austin,TX
A819220,6327,Del Monte Road,Austin,TX
A819224,6327,Del Monte Road,Austin,TX
A819221,6327,Del Monte Road,Austin,TX
A819223,6327,Del Monte Road,Austin,TX
A819222,6327,Del Monte Road,Austin,TX
A842551,6327,Taylorcrest Drive,Austin,TX
A927810,6328,South Highway 183,Austin,TX
A830360,6330,Harold Court,Austin,TX
A819434,6330,Harold Ct,Austin,TX
A823984,6330,Harold Ct,Austin,TX
A889294,6332,El Mirando Street,Austin,TX
A889293,6332,El Mirando Street,Austin,TX
A889295,6332,El Mirando Street,Austin,TX
A883349,6333,Florencia Ln,Austin,TX
A883350,6333,Florencia Ln,Austin,TX
A883351,6333,Florencia Ln,Austin,TX
A883352,6333,Florencia Ln,Austin,TX
A928715,6336,Old Lockhart,Travis County,TX
A871032,6337,Florencia Ln,Austin,TX
A851807,6352,Elroy Road,Travis County,TX
A882179,637,Mairo Street,Austin,TX
A889661,637,Mairo Street,Austin,TX
A831134,6375,E Us 290,Austin,TX
A768167,638,Tillery,Austin,TX
A859153,6400,Bolm Road,Austin,TX
A860261,6400,Bolm Road,Austin,TX
A860262,6400,Bolm Road,Austin,TX
A870778,6400,Brodie Ln,Austin,TX
A833255,6400,Conestoga Wagon,Austin,TX
A850627,6400,Cottonmouth School Road,Austin,TX
A902135,6400,E Riverside,Austin,TX
A842161,6400,East Riverside Drive,Austin,TX
A812906,6400,Eastgate Road,Austin,TX
A893367,6400,Harrogate Drive,Austin,TX
A893370,6400,Harrogate Drive,Austin,TX
A928999,6400,Hedron Drive,Austin,TX
A928998,6400,Hedron Drive,Austin,TX
A928997,6400,Hedron Drive,Austin,TX
A928995,6400,Hedron Drive,Austin,TX
A928996,6400,Hedron Drive,Austin,TX
A914857,6400,Lakeline Mall Drive,Austin,TX
A854972,6400,Live Oak Drive,Austin,TX
A906343,6400,Loyloa Ln,Austin,TX
A880871,6400,Loyola,Austin,TX
A880872,6400,Loyola,Austin,TX
A916035,6400,Loyola  Ln,Austin,TX
A916030,6400,Loyola  Ln,Austin,TX
A920350,6400,Loyola Lane,Austin,TX
A902631,6400,Loyola Lane,Austin,TX
A924574,6400,Loyola Lane,Austin,TX
A906976,6400,Loyola Lane,Austin,TX
A888266,6400,Loyola Ln,Austin,TX
A867389,6400,Loyola Ln,Austin,TX
A870066,6400,Loyola Ln,Austin,TX
A907534,6400,Loyola Ln,Austin,TX
A875223,6400,S 1St,Austin,TX
A928118,6400,Shoal Creek Boulevard,Austin,TX
A913921,6400,South Congress Avenue,Austin,TX
A919730,6400,South Ih 35 Frontage Road,Austin,TX
A928628,6400,St St,Austin,TX
A891932,6400,Walnut Hills Drive,Austin,TX
A777607,6401,Haney Drive,Austin,TX
A923139,6401,Lynch Ln,Austin,TX
A712788,6401,Nasoni Cove,Austin,TX
A685418,6401,North Hampton Drive,Austin,TX
A625477,6401,North Hampton Drive,Austin,TX
A855717,6401,Rialto,Austin,TX
A819507,6401,Rialto,Austin,TX
A894450,6401,Rialto Boulevard,Travis County,TX
A895382,6401,South 1St Street,Austin,TX
A907735,6401,Vioitha,Austin,TX
A852326,6401,W 290,Austin,TX
A858244,6401,West Highway 290,Austin,TX
A832551,6402,Abilene Trail,Austin,TX
A832552,6402,Abilene Trail,Austin,TX
A832550,6402,Abilene Trail,Austin,TX
A908585,6402,Danvers,Austin,TX
A912728,6402,Mcneil Drive,Austin,TX
A722182,6402,Mcneil Drive,Austin,TX
A706846,6402,Navarro Creek,Travis County,TX
A766043,6402,Ponca Street,Austin,TX
A858580,6402,Ponca Street,Austin,TX
A828526,6403,Bradsher Drive,Austin,TX
A855822,6403,Del Monte Road,Austin,TX
A892803,6403,Earlyway Drive,Austin,TX
A848588,6403,Hartwick Place,Austin,TX
A889486,6403,Johnny Morris,Austin,TX
A860425,6403,Johnny Morris Road,Austin,TX
A903040,6403,Johnny Morris Road,Austin,TX
A903033,6403,Johnny Morris Road,Austin,TX
A825176,6403,Sandshof Drive,Austin,TX
A842853,6403,Skycrest Drive,Austin,TX
A842852,6403,Skycrest Drive,Austin,TX
A877800,6403,Torres Street,Austin,TX
A877798,6403,Torres Street,Austin,TX
A874678,6404,Auburn Drive,Austin,TX
A893745,6404,Auburn Drive,Austin,TX
A870828,6404,Chimney Creek Cir,Austin,TX
A831506,6404,Linda Lane,Austin,TX
A828767,6404,Porter,Austin,TX
A824128,6404,Truth Way,Travis County,TX
A907117,6404,Virgo,Austin,TX
A919602,6405,Adair Drive,Austin,TX
A919603,6405,Adair Drive,Austin,TX
A826777,6405,Circle S Road,Austin,TX
A825779,6405,Del Monte,Austin,TX
A929501,6405,Del Monte Rd,Austin,TX
A929500,6405,Del Monte Rd,Austin,TX
A929499,6405,Del Monte Rd,Austin,TX
A929502,6405,Del Monte Rd,Austin,TX
A836678,6405,Felix Avenue,Austin,TX
A885336,6405,Hergotz Ln,Austin,TX
A836507,6405,Lynch Lane,Austin,TX
A836400,6405,Lynch Lane,Austin,TX
A836506,6405,Lynch Lane,Austin,TX
A836504,6405,Lynch Lane,Austin,TX
A836505,6405,Lynch Lane,Austin,TX
A836508,6405,Lynch Lane,Austin,TX
A836503,6405,Lynch Lane,Austin,TX
A836502,6405,Lynch Lane,Austin,TX
A836509,6405,Lynch Lane,Austin,TX
A836501,6405,Lynch Lane,Austin,TX
A836399,6405,Lynch Lane,Austin,TX
A901539,6405,Moores Crossing Bvld,Austin,TX
A901538,6405,Moores Crossing Bvld,Austin,TX
A868201,6405,Ponca Street,Austin,TX
A853018,6405,South Ih 35,Austin,TX
A815357,6406,Capriola Drive,Austin,TX
A820682,6406,Hergotz Lane,Austin,TX
A820683,6406,Hergotz Lane,Austin,TX
A838377,6406,N Ih 35,Austin,TX
A894114,6406,Sandshof Drive,Austin,TX
A913733,6407,Del Monte Road,Austin,TX
A929321,6407,Del Monte Road,Austin,TX
A913737,6407,Del Monte Road,Austin,TX
A913742,6407,Del Monte Road,Austin,TX
A913740,6407,Del Monte Road,Austin,TX
A913739,6407,Del Monte Road,Austin,TX
A929322,6407,Del Monte Road,Austin,TX
A913741,6407,Del Monte Road,Austin,TX
A913735,6407,Del Monte Road,Austin,TX
A913734,6407,Del Monte Road,Austin,TX
A913738,6407,Del Monte Road,Austin,TX
A899749,6407,E Riverside Drive,Austin,TX
A824401,6407,Emerald Street,Austin,TX
A824029,6407,Middleham Pl,Austin,TX
A802827,6407,Springdale,Austin,TX
A858226,6407,Springdale,Austin,TX
A858229,6407,Springdale,Austin,TX
A822056,6407,Springdale,Austin,TX
A858227,6407,Springdale,Austin,TX
A858230,6407,Springdale,Austin,TX
A853117,6407,Springdale,Austin,TX
A858228,6407,Springdale,Austin,TX
A850939,6407,Springdale,Austin,TX
A829541,6407,Springdale,Austin,TX
A842602,6407,Springdale Rd,Austin,TX
A843687,6407,Springdale Road,Austin,TX
A842740,6407,Springdale Road,Austin,TX
A871715,6407,Springdale Road,Austin,TX
A812599,6407,Springdale Road,Austin,TX
A839879,6407,Springdale Road,Austin,TX
A860338,6408,Betty Cook,Austin,TX
A852309,6408,Bumpspeed Drive,Austin,TX
A868318,6408,Del Monte Road,Austin,TX
A869334,6408,Needham Lane,Austin,TX
A869339,6408,Needham Lane,Austin,TX
A869337,6408,Needham Lane,Austin,TX
A869338,6408,Needham Lane,Austin,TX
A894913,6408,Orange Blossom Way,Austin,TX
A894912,6408,Orange Blossom Way,Austin,TX
A883895,6408,Rounded Pebble Ln,Travis County,TX
A842527,6409,Nasco Drive,Austin,TX
A842526,6409,Nasco Drive,Austin,TX
A828191,6409,Santos,Austin,TX
A902509,6409,Springdale,Austin,TX
A814266,6409,Springdale Rd,Austin,TX
A743115,6409,Springdale Rd,Austin,TX
A882016,6409,Springdale Rd,Austin,TX
A716592,6409,Springdale Road,Austin,TX
A870892,6409,Williamson Rd,Travis County,TX
A854552,641,Tillery Street,Austin,TX
A854552,641,Tillery Street,Austin,TX
A845141,6410,Kenilworth,Austin,TX
A907101,6410,Lynch Ln,Austin,TX
A898065,6410,Porter,Austin,TX
A893642,6411,Chimney Creek Circle,Austin,TX
A856974,6411,Garden View,Austin,TX
A856975,6411,Garden View,Austin,TX
A858646,6411,Lynch Lane,Austin,TX
A861908,6412,Marr Cove,Austin,TX
A870918,6412,Marr Cove,Travis County,TX
A870916,6412,Marr Cove,Travis County,TX
A872116,6412,Marr Cove,Austin,TX
A872114,6412,Marr Cove,Austin,TX
A882492,6412,Zadock,Travis County,TX
A882498,6412,Zadock,Travis County,TX
A882494,6412,Zadock,Travis County,TX
A882500,6412,Zadock,Travis County,TX
A882501,6412,Zadock,Travis County,TX
A882499,6412,Zadock,Travis County,TX
A882491,6412,Zadock,Travis County,TX
A838018,6413,Garden View,Austin,TX
A826566,6413,Garden View Drive,Austin,TX
A809074,6413,Garden View Drive,Austin,TX
A891402,6414,N Hampton Drive,Austin,TX
A912930,6414,N Hampton Drive,Austin,TX
A877408,6414,Williamson Rd,Travis County,TX
A670937,6415,East 290,Austin,TX
A908872,6417,Keegans Drive,Austin,TX
A893385,6417,Wideleaf Drive,Austin,TX
A893386,6417,Wideleaf Drive,Austin,TX
A838049,6418,Orange Blossom Way,Austin,TX
A816954,642,Mansell Ave,Austin,TX
A816953,642,Mansell Ave,Austin,TX
A816951,642,Mansell Ave,Austin,TX
A816952,642,Mansell Ave,Austin,TX
A840953,642,Mansell Avenue,Austin,TX
A828061,6420,Airport Boulevard,Austin,TX
A828063,6420,Airport Boulevard,Austin,TX
A897177,6422,Highway 183,Austin,TX
A855665,6422,Marr Cove,Austin,TX
A855662,6422,Marr Cove,Austin,TX
A889906,6422,Marr Cove,Austin,TX
A855663,6422,Marr Cove,Austin,TX
A855667,6422,Marr Cove,Austin,TX
A889907,6422,Marr Cove,Austin,TX
A855666,6422,Marr Cove,Austin,TX
A855658,6422,Marr Cove,Austin,TX
A855664,6422,Marr Cove,Austin,TX
A855659,6422,Marr Cove,Austin,TX
A855660,6422,Marr Cove,Austin,TX
A855661,6422,Marr Cove,Austin,TX
A863174,6422,Marr Cv,Austin,TX
A828160,6422,South 183 Highway,Austin,TX
A924748,6422,South Highway 183,Austin,TX
A840464,6422,Us 183 Highway,Austin,TX
A872013,6422,Us 183 Hwy,Austin,TX
A777265,6422,Us-183,Austin,TX
A868072,6425,Burnet Rd,Austin,TX
A893389,6428,Ih 35,Austin,TX
A893387,6428,Ih 35,Austin,TX
A893388,6428,Ih 35,Austin,TX
A896227,6428,S Ih 35,Travis County,TX
A894408,6428,S Ih35,Austin,TX
A893551,6428,South Interstate Highway 35,Austin,TX
A881538,643,Mansell,Austin,TX
A882082,643,Mansell Avenue,Travis County,TX
A822028,6430,Ih 35,Austin,TX
A859574,6448,East Highway 290,Austin,TX
A908527,6487,Slaughter Lane,Austin,TX
A908526,6487,Slaughter Lane,Austin,TX
A908528,6487,Slaughter Lane,Austin,TX
A908529,6487,Slaughter Lane,Austin,TX
A821097,6500,Auburnhill,Austin,TX
A821096,6500,Auburnhill,Austin,TX
A821100,6500,Auburnhill,Austin,TX
A821101,6500,Auburnhill,Austin,TX
A821099,6500,Auburnhill,Austin,TX
A821098,6500,Auburnhill,Austin,TX
A811391,6500,Capriola Drive,Austin,TX
A865547,6500,Champion Grandview Way,Austin,TX
A892917,6500,Champion Grandview Way,Austin,TX
A859379,6500,Champion Grandview Way,Austin,TX
A873161,6500,Champion Grandview Way,Austin,TX
A901238,6500,Circulo De Amistad,Austin,TX
A840670,6500,Columbia Oaks,Austin,TX
A840669,6500,Columbia Oaks,Austin,TX
A906233,6500,Felix Avenue,Austin,TX
A906238,6500,Felix Avenue,Austin,TX
A906235,6500,Felix Avenue,Austin,TX
A906236,6500,Felix Avenue,Austin,TX
A906237,6500,Felix Avenue,Austin,TX
A900255,6500,Fm 969,Austin,TX
A911545,6500,Garden View Drive,Austin,TX
A854043,6500,King George Drive,Austin,TX
A864527,6500,Levander Loop,Austin,TX
A864526,6500,Levander Loop,Austin,TX
A833083,6500,Manchaca Road,Austin,TX
A820935,6500,N Fm 973,Travis County,TX
A820936,6500,North Fm 973,Travis County,TX
A924645,6500,North Mopac Expressway Building 3,Austin,TX
A845022,6500,South Us Highway 183,Austin,TX
A871080,6500,Stonleigh Place,Austin,TX
A841166,6500,W Parmer Ln,Austin,TX
A885095,6500,Williamson Road,Travis County,TX
A885094,6500,Williamson Road,Travis County,TX
A851356,6501,Alleyton Drive,Austin,TX
A914758,6501,Cascada Drive,Austin,TX
A868770,6501,Great Northern Boulevad,Austin,TX
A868772,6501,Great Northern Boulevad,Austin,TX
A865346,6501,Levander Loop,Austin,TX
A903315,6502,Felix Avenue,Austin,TX
A852020,6502,Porter St,Austin,TX
A782770,6502,Porter Street,Austin,TX
A818642,6502,Starstreak Drive,Austin,TX
A832037,6503,Abilene Trail,Austin,TX
A860591,6503,Bluff Springs,Austin,TX
A834805,6503,Bluff Springs,Austin,TX
A821003,6503,Bluff Springs Rd,Austin,TX
A896956,6503,Bluff Springs Rd,Austin,TX
A926270,6503,Bluff Springs Road,Austin,TX
A870218,6503,Bluff Springs Road,Austin,TX
A879896,6503,Bluff Springs Road,Austin,TX
A875657,6503,Boleynwood,Austin,TX
A849963,6503,Bridewater Cove,Austin,TX
A821239,6503,Bridge Cove,Austin,TX
A821400,6503,Bridgewater Cove,Austin,TX
A821240,6503,Bridgewater Cove,Austin,TX
A821238,6503,Bridgewater Cove,Austin,TX
A821237,6503,Bridgewater Cove,Austin,TX
A821241,6503,Bridgewater Cove,Austin,TX
A816311,6503,Bridgewater Cv,Austin,TX
A816743,6503,Lynch Ln,Austin,TX
A816744,6503,Lynch Ln,Austin,TX
A910990,6503,Robbie Creek,Austin,TX
A811539,6503,S Interstate 35,Austin,TX
A895498,6503,Sunnysky Way,Austin,TX
A895500,6503,Sunnysky Way,Austin,TX
A895499,6503,Sunnysky Way,Austin,TX
A856430,6504,Carriage Pines,Travis County,TX
A845361,6504,Hickman Ave,Austin,TX
A855545,6504,Hickman Avenue,Austin,TX
A793396,6505,Burleson,Austin,TX
A862581,6505,Burleson Road,Austin,TX
A812673,6505,Loyola Lane,Austin,TX
A865081,6505,Lynch Lane,Austin,TX
A879216,6505,Melrose Trl,Austin,TX
A842566,6505,North Interstate 35,Austin,TX
A729641,6505,Santos St,Austin,TX
A848740,6505,Shirley Avenue,Austin,TX
A899326,6506,Auburndale,Austin,TX
A821729,6506,Bolm Road,Austin,TX
A844894,6506,Decker Lane,Austin,TX
A927889,6506,Decker Lane,Austin,TX
A903724,6506,Decker Lane,Austin,TX
A822898,6506,Decker Lane,Austin,TX
A814894,6506,Decker Lane,Austin,TX
A900792,6506,Decker Lane,Austin,TX
A925368,6506,Orange Blossom Way,Austin,TX
A838011,6506,Shirley Avenue,Austin,TX
A838012,6506,Shirley Avenue,Austin,TX
A859583,6507,Circle S,Austin,TX
A861814,6507,Circle S,Austin,TX
A811525,6507,Circle S Road,Austin,TX
A906902,6507,East Riverside,Austin,TX
A915449,6507,Hart Ln,Austin,TX
A858581,6507,Hickman Ave,Austin,TX
A858582,6507,Hickman Ave,Austin,TX
A858584,6507,Hickman Ave,Austin,TX
A858583,6507,Hickman Ave,Austin,TX
A923552,6507,Hickman Ave,Austin,TX
A892470,6507,Laird,Austin,TX
